,Edad,Genero,3. Evaluación de Habilidades Blandas,S5_Gestion_Proyectos,S1_Comunicacion_Esp,RAW_Jul_Liderazgo,RAW_Jul_Equipo,S2_Compromiso_Etico,S4_Resp_Social,S6_Aprendizaje_Digital,4. Inserción Laboral,TARGET_Evento,4.1.2 País:,4.1.3 ¿A qué tipo pertenece la institución en la que laboras?,4.1.4 Modalidad de trabajo:,TARGET_Tiempo,"4.1.6 En una escala del 1 al 4 donde 1 es totalmente sin relación, y 4 es totalmente con relación ¿Cómo calificas la correspondencia entre tu formación académica y tu trabajo actual?",4.1.7 ¿Consideras que la formación académica ha contribuido a un mejor desempeño en tu vida profesional / laboral?,"4.1.8 ¿Consideras que la formación en habilidades blandas (gestión, comunicación efectiva, liderazgo, trabajo en equipo, ética profesional, responsabilidad social, aprendizaje autónomo) recibida en la EPN fue suficiente para enfrentar los desafíos del entorno laboral?",UTILIDAD_S5_Gestion,UTILIDAD_S1_Comunicacion,TEMP_UTIL_Lid,TEMP_UTIL_Equ,UTILIDAD_S2_Etica,UTILIDAD_S4_Resp_Social,UTILIDAD_S6_Aprendizaje_Digital,4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Todas las anteriores],4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Otro],4.1.10 ¿Consideras que las prácticas preprofesionales y pasantías han contribuido a un mejor desempeño en tu vida profesional / laboral?,4.1.11 Rango salarial mensual (USD):,4.1.12 ¿Estas actualmente buscando trabajo?,4.1.13 ¿Por cuanto tiempo has estado buscando trabajo?,4.1.14 ¿Ha identificado alguna brecha o déficit en su formación académica que considere ha dificultado su inserción laboral?,TXT_Brecha_Formacion,4.2 ¿Conoces o has utilizado la Bolsa de Empleo de la EPN?,TXT_Hard_Skills,"6.2 ¿Qué temas/áreas/contenido consideras que debieron incluirse en tu proceso de formación? Para completar esta pregunta realizarlo separando por comas: Ejemplo: Importancia de las buenas prácticas de TICS, TICS, Cobit",6.3 ¿Qué recomendaciones darías para mejorar la formación en tu carrera?,6.4 ¿Qué habilidades blandas crees que debieron ser fortalecidas mejor durante tu formación?,"6.5 Si pudieras agregar una habilidad blanda a tu formación académica, ¿cuál sería y cómo la aplicarías en tu carrera profesional?",carrera,anioGraduacion,S3_Trabajo_Equipo_Liderazgo,S7_Ingles,UTILIDAD_S3_Trabajo_Equipo_Liderazgo,Cohorte,4.1.1 Institución/Empresa donde trabajas:,6. Retroalimentación Abierta,T_Lower,T_Upper,Event,Facultad,TARGET_Evento_Num,carrera_homologada,Utilidad_HB_Promedio,Edad_raw,Edad_in_scope,Edad_model,Edad_model_imputed,Edad_oos_flag
506,26,Masculino,,2.0,2.0,,,5.0,3.0,4.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,Sí,Educación centrada en la teoría y no en su aplicación y práctica.,"b) Sí, pero no la he utilizado","Hormigón vigas (hormigón, corte y torsión), Topografía (docente ineficiente), Diseño de Proyectos Estructurales, Diseño de Proyectos Hidráulicos, Aplicaciones Computacionales en Estructuras, Aplicaciones Computacionales en Hidráulica, Costos en la Construcción (docente ineficiente-pésima pedagogía), Fiscalización (Docente ineficiente-pésima pedagogía), Alcantarillado, Hidráulica de Canales y Tuberías, Resistencia de Materiales Vigas, Hidrología Básica, Hidrología Aplicada, Hidráulica Fluvial",Métodos numéricos,"Colocar docentes con buenas habilidades pedagógicas en materias importantes tales como: Costos, Fiscalización, etc, puesto que en estas materias el docente a cargo presentó grandes deficiencias en su proceso de enseñanza a tal punto que muchos estudiantes preferían faltar para no perder el tiempo, ya que en sus clases no se aprendía nada.","Comunicación acertiva, liderazgo y capacidad de mando.",Liderazgo y capacidad de mando. Se aplicaría en los trabajos de obra o campo.,(RRA20) INGENIERÍA CIVIL,7/10/2025,2.0,2.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,26,1,26.0,26.0,0
507,27,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,4.0,Si,Si,No,Sí,0,1,Sí,No,Sí,No,,Si,De $461 a $1000,,,,,c) No la conozco,Instrumentación Industrial,Domotica,Mejor gestión en prácticas laborales y servicios a la comunidad,Gestión,Comunicación afectiva,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,22/9/2025,5.0,5.0,1,Diciembre,METASDELECUADOR,,4.0,6.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.5,27,1,27.0,27.0,0
508,24,Masculino,,3.0,3.0,,,4.0,4.0,3.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,Sí,"Al tener una comunicación eficaz , comunicar con claridad mis ideas y también el conocimientos de temas de actuales , en este caso relacionado con la sostenibilidad como el calculo de huella de carbono","d) No, pero me gustaría conocer más sobre cómo acceder","Química, Contaminación del Agua, Contaminación del Suelo, Contaminación del Aire, Evaluación de Impactos Ambientales, Legislación Ambiental","Temas relacionado con la sostenibilidad como el calculo de huella de carbono, finanzas sostenibles, políticas ambientales",Que contraten a profesores que sepan bien del tema y no sean el mismo profesor para varias materias,"La comunicación, expresarse mejor y la redacción",Inteligencia emocional,(RRA20) INGENIERÍA AMBIENTAL,30/9/2025,3.0,2.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA AMBIENTAL,0.0,24,1,24.0,24.0,0
509,24,Femenino,,3.0,3.0,,,4.0,4.0,3.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,Sí,"Como ingeniera ambiental, hay muchos aspectos que no son desarrollado por completo y son los que mas piden las empresas u organizaciones.","b) Sí, pero no la he utilizado","Evaluación de impacto ambiental, manejo de residuos peligrosos, Seguridad y Salud Ocupacional","Áreas de seguridad, huella de carbono",Ampliar la formación en áreas de la evaluación de impactos ambientales.,Liderazgo,El liderazgo y esta se aplica para ser parte de un gerente o jefe,(RRA20) INGENIERÍA AMBIENTAL,30/9/2025,4.0,3.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA AMBIENTAL,0.0,24,1,24.0,24.0,0
510,25,Femenino,,4.0,3.0,,,3.0,4.0,4.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,Sí,"La malla curricular se enfoca mucho en temas hídricos. Actualmente, estos temas son importantes sin embargo, no se profundiza dentro de la carerra en otros temas como sostenibilidad, economia circular, que son temas en los que se requiere experiencia en la actualidad.","b) Sí, pero no la he utilizado","Gestión de recursos naturales, Economía ambiental, Gestión de residuos peligrosos, Legislación Ambiental","Sostenibilidad, Economía circular",Que los docentes actualicen sus materiales de estudio,la comunicación y las relaciones personales,"La comunicación asertiva. Considero que esta habilidad es clave para expresar ideas de manera clara y respetuosa, especialmente al interactuar con profesores o especialistas en temas ambientales",(RRA20) INGENIERÍA AMBIENTAL,30/9/2025,3.0,4.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA AMBIENTAL,0.0,25,1,25.0,25.0,0
511,24,Femenino,,4.0,4.0,,,5.0,5.0,3.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,Sí,Materia importantes fueron más teóricas que prácticas,c) No la conozco,"En mi caso me interesaron la toxicología, los análisis de laboratorio, la legislación ambiental","Incorporar más programación, herramientas digitales, más prácticas en el caso de legislación ambiental siento que faltó más información","Estructurar mejor la malla, hay materias que no tiene mucho que ver con la carrera por ejemplo diseño de alcantarillas, eso lo terminan haciendo civiles, enfocarse más en la parte de consultoría ambiental, las leyes y legislación, al final es donde más trabajo hay, el trabajo de campo es muy importante, aprender más de ello.",La comunicación efectiva,"La comunicación, para poder expresar ideas tanto a gente local como ha empresas grandes.",(RRA20) INGENIERÍA AMBIENTAL,30/9/2025,5.0,4.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA AMBIENTAL,0.0,24,1,24.0,24.0,0
512,23,Femenino,,2.0,2.0,,,4.0,3.0,3.0,,No,,,,,,,,,,0,0,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,"b) Sí, pero no la he utilizado",-,Residuos tóxicos,Bajar el nivel de intensidad para centrarse en prácticas preprofesionales,Comunicación y trabajo en equipo,Comunicación y trabajo en equipo,(RRA20) INGENIERÍA AMBIENTAL,30/9/2025,2.0,1.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA AMBIENTAL,0.0,23,1,23.0,23.0,0
513,23,Masculino,,4.0,5.0,,,5.0,5.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,4.0,Si,Si,No,Sí,1,1,Sí,Sí,Sí,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Proyectos estructurales, Hormigón I, Hormigón II",.,"Un mayor enfoque en el trabajo en obra y oficina, pues mucho cálculo y aveces un buen criterio de como se hacen las cosas afuera complementa mucho mejor el aprendizaje",Gestión de proyectos,.,(RRA20) INGENIERÍA CIVIL,3/10/2025,5.0,3.0,1,Diciembre,Equipo de consultoría - Ing. Patricio Placencia,,4.0,6.0,1.0,FIC (Civil),1,(RRA20) INGENIERÍA CIVIL,1.0,23,1,23.0,23.0,0
514,24,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,4.0,Si,Parcialmente,No,Sí,0,1,Sí,Sí,Sí,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder",Estructuras,Obra civil,"Salidas de campo, reales",Expresion,Liderazgo,(RRA20) INGENIERÍA CIVIL,3/10/2025,5.0,4.0,1,Diciembre,Contratista,,4.0,6.0,1.0,FIC (Civil),1,(RRA20) INGENIERÍA CIVIL,0.5,24,1,24.0,24.0,0
515,24,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,No,,,,,,,,,,0,0,,,,,,,,No,,No,,"b) Sí, pero no la he utilizado","Resistencia de materiales, estructuras planas, Mecánica de suelos",Programación avanzada,Más horas de las materias básicas y no hacer virtual.,Comunicación,Resolución de problemas en la vida real,(RRA20) INGENIERÍA CIVIL,6/10/2025,5.0,4.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,24,1,24.0,24.0,0
516,24,Femenino,,3.0,4.0,,,4.0,4.0,4.0,,No,,,,,,,,,,0,0,,,,,,,,Si,De 6 meses a 1 año,Sí,Falta más prácticas laborales y relacionar lo teórico con práctico,c) No la conozco,Las q continúan a partir de las básicas,Prácticas profesionales intensificadas,Estructuras metálicas,Aprender a entender desde libros bibliográficos más no solo lo que dan en clase,Auto educación apropiada,(RRA20) INGENIERÍA CIVIL,7/10/2025,4.0,3.0,0,Diciembre,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,24,1,24.0,24.0,0
517,25,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,No,,"b) Sí, pero no la he utilizado","dinamica, Estudios de Sep, Estabilidad de SEP, Maquinas electricas",TICS,Mas salida a practicas laborales,"Perseverancia , resilencia",mas trabajo en equipo,(RRA20) ELECTRICIDAD,23/9/2025,5.0,5.0,0,Diciembre,,,6.0,inf,0.0,FIE (Eléctrica/Electrónica),0,(RRA20) ELECTRICIDAD,0.0,25,1,25.0,25.0,0
518,29,Masculino,,5.0,4.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,No,No,No,1,1,No,No,No,No,,Si,De $461 a $1000,,,,,c) No la conozco,ITINERARIO AVANZADO DE REDES INTELIGENTES,CONSTRUCCION DE REDES ELECTRICAS,"Que los docentes que contraten tengan experiencia laboral en el ámbito de la ingeniería eléctrica, que no sean solo teórico",Liderazgo y el trabajo en equipo,Responsabilidad y compromiso,(RRA20) ELECTRICIDAD,23/9/2025,5.0,4.0,1,Diciembre,Consorcio Privado,,4.0,6.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) ELECTRICIDAD,1.0,29,1,29.0,29.0,0
519,23,Masculino,,4.0,4.0,,,4.0,4.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,2.0,Si,Si,No,Sí,0,0,No,No,No,No,,Si,De $461 a $1000,,,,,c) No la conozco,Todas,Práctico,Práctica,Técnico,Comunicación,(RRA20) INGENIERÍA CIVIL,25/9/2025,4.0,4.0,1,Diciembre,RIPCONCIV,,4.0,6.0,1.0,FIC (Civil),1,(RRA20) INGENIERÍA CIVIL,0.0,23,1,23.0,23.0,0
520,26,Femenino,,3.0,3.0,,,4.0,3.0,4.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Inteligencia artificial, Cloud computing","Ciberseguridad, Big data","Actualizar los contenidos de las materias, muchas veces se repetía el contenido pero era muy básico y no se profundizaba.","Trabajo en equipo, comunicación, creatividad e innovación","Creatividad e innovación, muchas veces nos quedamos en lo técnico porque las clases están diseñadas así",(RRA20) COMPUTACIÓN,29/9/2025,2.0,3.0,0,Diciembre,,,6.0,inf,0.0,FIS (Sistemas),0,(RRA20) COMPUTACIÓN,0.0,26,1,26.0,26.0,0
521,25,Masculino,,5.0,4.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,4.0,Si,No,Sí,Sí,1,1,No,No,No,No,,Si,De $461 a $1000,,,,,"a) Sí, la he utilizado para postularme a vacantes","Gestión de Proyectos de software, aplicaciones web, diseño de software, estructura de datos, BI","Materia centrada en habilidades blandas, liderazgo y comunicación directamente enlazadas con el desarrollo de software",La formación técnica es buena pero falta énfasis en habilidades blandas,"Comunicación efectiva, Liderazgo",Liderazgo para organizar proyectos de todos los tamaños y con equipo multidisciplinarios,(RRA20) SOFTWARE,1/10/2025,5.0,3.0,1,Diciembre,SODIG S.A,,2.0,4.0,1.0,FIS (Sistemas),1,(RRA20) SOFTWARE,1.0,25,1,25.0,25.0,0
522,26,Masculino,,1.0,2.0,,,5.0,1.0,5.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,c) No la conozco,"Estadística, Procesos Estocásticos, Series Temporales,Econometría",Estructuración de Bases de Datos,Incluir nuevamente en la malla curricular la materia de Base de Datos,Comunicación,Comunicación,(RRA20) MATEMÁTICA APLICADA,26/9/2025,2.0,4.0,0,Diciembre,,,6.0,inf,0.0,FC (Ciencias),0,(RRA20) MATEMÁTICA APLICADA,0.0,26,1,26.0,26.0,0
523,29,Masculino,,4.0,5.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Más de 2 años,3.0,Si,Si,No,No,0,0,No,No,No,Sí,,Si,De $461 a $1000,,,,,c) No la conozco,"Instrumentación industrial, redes, control industrial, sensores y transductores","Administración financiera, conocimiento de leyes laborales, programas de office",Mejor relación maestro estudiante,Expresión orales y escrita,Conocimiento de leyes laborales,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,22/9/2025,5.0,5.0,1,Diciembre,AUMA,,0.0,1.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.0,29,1,29.0,29.0,0
524,28,Masculino,,4.0,4.0,,,4.0,3.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,4.0,Si,Si,Sí,Sí,1,1,No,No,Sí,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Mecánica de materiales, END, Desgaste y Falla, Ciencias de materiales",,,,Algo de administración,(RRA20) MECÁNICA,30/9/2025,3.0,4.0,1,Diciembre,QUALIVERITAS CIA. LTDA.,,2.0,4.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,1.0,28,1,28.0,28.0,0
525,22,Masculino,,4.0,4.0,,,4.0,4.0,4.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,No,,"a) Sí, la he utilizado para postularme a vacantes",Procesos Industriales,Lean Manufacturing,Proyectos en cuanto a la automatización,Comunicación afectiva,Liderazgo en trabajos bajo presión aplicando metodología de mejora,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,17/9/2025,4.0,4.0,0,Diciembre,,,6.0,inf,0.0,FCA (Ciencias Admin.),0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,0.0,22,1,22.0,22.0,0
526,21,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,No,,,,,,,,,,0,0,,,,,,,,Si,De 6 meses a 1 año,No,,"b) Sí, pero no la he utilizado",Aplicaciones Distribuidas,TICS,Conseguir trabajo,Ninguna,Ninguna,(RRA20) DESARROLLO DE SOFTWARE,14/10/2025,5.0,5.0,0,Diciembre,,,6.0,inf,0.0,FIS (Sistemas),0,(RRA20) DESARROLLO DE SOFTWARE,0.0,21,1,21.0,21.0,0
527,26,Masculino,,3.0,2.0,,,3.0,1.0,2.0,,Si,Ecuador,Emprendimiento propio,Tiempo completo,Más de 2 años,2.0,Si,No,No,Sí,0,0,No,No,No,No,,Si,Hasta $460,,,,,"a) Sí, la he utilizado para postularme a vacantes","Gestión organizacional, diseño de máquinas, dibujo mecánico y cad","Liderazgo y Gestión de Equipos, Habilidades Sociales y Comunicación Efectiva, Legislación Laboral Básica, Finanzas Personales y Administración del Dinero.","incorporar materias que fortalezcan el crecimiento profesional más allá del rol técnico, no ofrece suficientes herramientas para que los estudiantes puedan desarrollar proyectos propios, emprender, o incluso aspirar a ocupar posiciones de mayor responsabilidad en el futuro","visión estratégica, Creatividad e innovación, Capacidad de negociación",visión estratégica,(RRA20) MECÁNICA,30/9/2025,2.0,3.0,1,Diciembre,Emprendimiento propio,,0.0,1.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.0,26,1,26.0,26.0,0
528,36,Masculino,,4.0,3.0,,,5.0,4.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Más de 2 años,3.0,Si,Parcialmente,No,Sí,1,1,Sí,Sí,No,No,,No,De $1001 a $1500,,,,,c) No la conozco,"Electricidad, electrónica de potencia, microcontroladores, biométrica","Scrum, itil",Aplicaciones específicas en área laboral,comunicación,Liderazgo,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,22/9/2025,4.0,3.0,1,Diciembre,Seguros,,0.0,1.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,1.0,36,1,36.0,36.0,0
529,24,Masculino,,5.0,4.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 1 y 2 años,2.0,Si,Parcialmente,Sí,Sí,1,0,Sí,No,Sí,No,,Si,De $461 a $1000,,,,,"a) Sí, la he utilizado para postularme a vacantes","Instalaciones de Medio Voltaje, Alto Voltaje, Máquinas Electricas, Control Industrial",TICs,Enfatizar en Materias de construcción eléctrica que es donde se desarrolla la mayor parte del campo laboral en la ingeniería,Liderazgo,Comunicación Asertiva,(RRA20) ELECTRICIDAD,23/9/2025,5.0,4.0,1,Diciembre,Cross Projects,,1.0,2.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) ELECTRICIDAD,0.5,24,1,24.0,24.0,0
530,26,Masculino,,2.0,3.0,,,1.0,2.0,5.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Análisis Real, Análisis Complejo, Teoría de la Medida, Topología, EDP",No se,"Separar el curso de Teoría de la Medida, uno para matemáticos y otro para ingenieros matemáticos, a la final es un curso mixmo que no tiene enfoque para ninguna de las 2 carreras, y es muy importante para la carrera de matemáticas, mientras que el interes de los ingenieros matemáticos por este curso es nulo. Más oportunidades de salir al extranjero, intercambio de estudiantes y este tipo de prácticas que fomentan el intercambio de lenguaje, ideas y cultura.","Inglés, Francés, y cooperación con otras Universidades.","Hablar en público, es importante desenvolverse de una manera eficaz y comunicar las cosas de forma clara.",(RRA20) MATEMÁTICA,30/9/2025,1.0,2.0,0,Diciembre,,,6.0,inf,0.0,FC (Ciencias),0,(RRA20) MATEMÁTICA,0.0,26,1,26.0,26.0,0
531,23,Masculino,,3.0,3.0,,,3.0,3.0,3.0,,No,,,,,,,,,,0,0,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes",Hmi y control industrial,Materias prácticas totalmente,Mejorar la malla académica,La comunicación,Comunicación,(RRA20) ELECTROMECÁNICA,14/10/2025,3.0,3.0,0,Diciembre,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) ELECTROMECÁNICA,0.0,23,1,23.0,23.0,0
532,24,Masculino,,2.0,3.0,,,3.0,3.0,2.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,4.0,Si,No,No,No,0,1,No,No,Sí,No,,Si,De $461 a $1000,,,,,"b) Sí, pero no la he utilizado","Estructuras planas, Mecánica de suelos, Hormigón, Aplicaciones computacionales en estructuras","Métodos numéricos, TICs, Comunicación y liderazgo",Quitar horas de aprendizaje autónomo y contratar profesores competentes,Liderazgo y comunicación,Liderazgo para poder comunicarme mejor,(RRA20) INGENIERÍA CIVIL,3/10/2025,2.0,3.0,1,Diciembre,Proyekta +,,4.0,6.0,1.0,FIC (Civil),1,(RRA20) INGENIERÍA CIVIL,0.5,24,1,24.0,24.0,0
533,26,Femenino,,5.0,4.0,,,5.0,5.0,5.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Química, física, cálculo",Materias de calidad,"Reforzar habilidades blandas, contemplar horarios para realizar prácticas preprofesionales","Comunicación asertiva, liderazgo, creatividad","Liderazgo, ya que me permitiría coordinar equipos multidisciplinarios de muchas personas",(RRA20) AGROINDUSTRIA,16/9/2025,4.0,3.0,0,Diciembre,,,6.0,inf,0.0,FIQ (Química),0,(RRA20) AGROINDUSTRIA,0.0,26,1,26.0,26.0,0
534,22,Masculino,,3.0,4.0,,,4.0,3.0,3.0,,No,,,,,,,,,,0,0,,,,,,,,Si,Menos de 6 meses,Sí,Es diferente lo que enseñan a la vida real,"b) Sí, pero no la he utilizado",Todas a partir de 4to semestre,Programación,Que todos los maestros deban hacer cursos de pedagogía,Comunicación,Mejor comunicación,(RRA20) ELECTROMECÁNICA,14/10/2025,3.0,3.0,0,Diciembre,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) ELECTROMECÁNICA,0.0,22,1,22.0,22.0,0
535,31,Masculino,,3.0,3.0,,,3.0,3.0,3.0,,Si,Ecuador,Privado,Tiempo completo,Más de 2 años,4.0,Si,Parcialmente,No,Sí,0,1,No,No,No,No,,Si,Más de $2.000,,,,,c) No la conozco,Programación,Tics,Mejores profesores,Escucha activa,Ninguna,(RRA20) COMPUTACIÓN,29/9/2025,3.0,3.0,1,Diciembre,Halliburton,,0.0,1.0,1.0,FIS (Sistemas),1,(RRA20) COMPUTACIÓN,0.5,31,1,31.0,31.0,0
536,22,Masculino,,3.0,4.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Si,No,No,1,0,Sí,No,Sí,No,,Si,De $461 a $1000,,,,,c) No la conozco,Tcp,Ia y iot,Más prácticas,Comunicación,Liderazgo por los proyectos,(RRA20) REDES Y TELECOMUNICACIONES,14/10/2025,5.0,3.0,1,Diciembre,Xtrim,,4.0,6.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) REDES Y TELECOMUNICACIONES,0.5,22,1,22.0,22.0,0
537,23,Masculino,,3.0,3.0,,,4.0,4.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Parcialmente,No,Sí,1,1,No,No,Sí,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder",Inteligencia Artificial y Aprendizaje Automático.,Análisis de datos,Realizar mas practicas apegadas al entorno laboral.,Liderazgo,Trabajo en equipo.,(RRA20) SOFTWARE,1/10/2025,4.0,3.0,1,Diciembre,Ves Innovación Veterinaria,,4.0,6.0,1.0,FIS (Sistemas),1,(RRA20) SOFTWARE,1.0,23,1,23.0,23.0,0
538,24,Masculino,,5.0,5.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,Si,No,Sí,1,1,No,Sí,Sí,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Base de Datos, Aplicaciones Web, Aplicaciones Web Avanzadas, Metodologías Ágiles, Aplicaciones Móviles, Interacción Humano Computador, Sistemas Embebidos",No tengo,No tengo,Comunicación efectiva,No tengo,(RRA20) SOFTWARE,1/10/2025,5.0,5.0,1,Diciembre,Borja & Nicolalde S.A.S.,,2.0,4.0,1.0,FIS (Sistemas),1,(RRA20) SOFTWARE,1.0,24,1,24.0,24.0,0
539,24,Masculino,,4.0,4.0,,,4.0,4.0,5.0,,Si,Ecuador,ONG / Internacional,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,Parcialmente,No,No,0,1,Sí,Sí,No,No,,Si,De $461 a $1000,,,,,"a) Sí, la he utilizado para postularme a vacantes","Desarrollo de aplicaciones web, bases de datos, metodologías ágiles",Mejor orientación en la vida laboral,Seguir actualizando la malla de estudio con las nuevas tecnologías,Comunicación efectiva,Más actividades de comunicación para mejorar el diálogo e interacción con compañeros y proveedores,(RRA20) SOFTWARE,1/10/2025,5.0,5.0,1,Diciembre,Lile S.A.,,2.0,4.0,1.0,FIS (Sistemas),1,(RRA20) SOFTWARE,0.5,24,1,24.0,24.0,0
540,24,Masculino,,4.0,4.0,,,5.0,5.0,5.0,,Si,Ecuador,Privado,Freelance / Por horas,Menos de 6 meses,3.0,Si,Parcialmente,No,Sí,1,0,No,Sí,No,No,,Si,De $461 a $1000,,,,,"d) No, pero me gustaría conocer más sobre cómo acceder","Optimización, Calidad de energía, Centrales de generación","TICS, Inteligencia Artificial, Subestaciones Eléctricas",Fortalecer y motivar a los estudiantes en hacer más prácticas profesionales lo antes posible,"Comunicación, Adaptabilidad","Comunicación, a veces se tiene la idea, pero se complica expresarlo con palabras",(RRA20) ELECTRICIDAD,23/9/2025,5.0,4.0,1,Diciembre,CDM Ecuador,,4.0,6.0,1.0,FIE (Eléctrica/Electrónica),1,(RRA20) ELECTRICIDAD,0.5,24,1,24.0,24.0,0
541,24,Femenino,,4.0,4.0,,,4.0,5.0,4.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,3.0,Si,Parcialmente,No,No,0,1,No,No,Sí,No,,Si,Hasta $460,,,,,c) No la conozco,Ciencia de materiales,Enfocar más la materia de Transferencia de Calor u otras porque no se aprende en su totalidad,Mejorar algunos profesores,Desenvolverme,"Extrovertido, proponer cosas sin temor",(RRA20) MECÁNICA,1/10/2025,5.0,3.0,1,Diciembre,Energypetrol,,4.0,6.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.5,24,1,24.0,24.0,0
